Year,Month,Average_Temperature,Dataset,Global_Temp,Region
1993,Sep,23.009701881771978,merra2,14.098399911422591,WA
1994,Sep,22.1674290331485,era5,14.04268493150685,WA
1994,Sep,24.108300255825686,merra2,14.162099696352785,WA
1995,Sep,21.778217204848332,era5,14.216372602739725,WA
1995,Sep,23.30777247768972,merra2,14.332907046434332,WA
1996,Sep,17.560256990194425,era5,14.084756830601092,WA
1996,Sep,19.190430973163714,merra2,14.175889901210118,WA
1997,Sep,20.069203217064786,era5,14.211783561643836,WA
1997,Sep,22.063498811434563,merra2,14.311172158284473,WA
1998,Sep,23.164165967581063,era5,14.39835616438356,WA
1998,Sep,24.656516525027687,merra2,14.517857098502596,WA
1999,Sep,20.35970430811693,era5,14.128873972602738,WA
1999,Sep,22.130365241843794,merra2,14.270990506407186,WA
2000,Sep,18.27752222695939,era5,14.120363387978141,WA
2000,Sep,20.531376877135695,merra2,14.273807256200836,WA
2001,Sep,21.13950381360039,era5,14.286808219178083,WA
2001,Sep,23.253327175227177,merra2,14.459668837489067,WA
2002,Sep,20.03302619282586,era5,14.38418904109589,WA
2002,Sep,22.25060523749723,merra2,14.568268640983542,WA
2003,Sep,21.43017461068308,era5,14.372331506849315,WA
2003,Sep,23.684902958776398,merra2,14.58308544839057,WA
2004,Sep,17.91621727030306,era5,14.304661202185793,WA
2004,Sep,19.74073589531554,merra2,14.478478870442624,WA
2005,Sep,18.775417827360425,era5,14.473216438356165,WA
2005,Sep,20.294005142270745,merra2,14.663594068384826,WA
2006,Sep,21.040326250132388,era5,14.424019178082192,WA
2006,Sep,23.292600052455672,merra2,14.508014341386511,WA
2007,Sep,19.41855276933314,era5,14.417945205479452,WA
2007,Sep,20.997633025649925,merra2,14.505719825344611,WA
2008,Sep,20.249377813131357,era5,14.282221311475409,WA
2008,Sep,22.652261995202256,merra2,14.364974754123654,WA
2009,Sep,21.817310902328092,era5,14.416534246575342,WA
2009,Sep,24.043408805571627,merra2,14.4512282826897,WA
2010,Sep,18.305447771155663,era5,14.509876712328765,WA
2010,Sep,20.31542483694301,merra2,14.46147636301327,WA
2011,Sep,22.790071811450684,era5,14.369972602739725,WA
2011,Sep,24.442817657379173,merra2,14.356479019141398,WA
2012,Sep,22.478839086215093,era5,14.415625683060108,WA
2012,Sep,24.213634577020187,merra2,14.398072706162427,WA
2013,Sep,20.301166991481114,era5,14.446449315068492,WA
2013,Sep,21.88870421053983,merra2,14.403480362899732,WA
2014,Sep,21.54763990231901,era5,14.487,WA
2014,Sep,23.242892184726152,merra2,14.454155426348894,WA
2015,Sep,18.942858466231158,era5,14.636572602739726,WA
2015,Sep,20.753226823115668,merra2,14.59372951735238,WA
2016,Sep,19.025984362932363,era5,14.814229508196721,WA
2016,Sep,20.66470409207421,merra2,14.779528405226538,WA
2017,Sep,21.413431941308666,era5,14.723364383561645,WA
2017,Sep,22.74660965917824,merra2,14.695678066599951,WA
2018,Sep,19.211817625122357,era5,14.644046575342466,WA
2018,Sep,20.455192830839177,merra2,14.600690780154968,WA
2019,Sep,18.393485882961716,era5,14.77923287671233,WA
2019,Sep,20.056975629326182,merra2,14.762257884464791,WA
2020,Sep,21.97022829340209,era5,14.805363387978142,WA
2020,Sep,24.30524540168126,merra2,14.728122034238678,WA
2021,Sep,19.554778659579792,era5,14.654183561643835,WA
2021,Sep,21.94778001266008,merra2,14.618975756365025,WA
2022,Sep,22.588539532369115,era5,14.680142465753425,WA
2022,Sep,24.72705756190307,merra2,14.66191496125773,WA
1980,Oct,13.818604677460614,era5,14.081005464480874,WA
1980,Oct,15.411893260415656,merra2,14.299730957355443,WA
1981,Oct,11.533307896577448,era5,14.117616438356166,WA
1981,Oct,13.24219538288294,merra2,14.296990028690264,WA
1982,Oct,11.764470649996671,era5,13.919350684931507,WA
1982,Oct,13.186820552837958,merra2,14.010672395662342,WA
1983,Oct,12.394769848069995,era5,14.112216438356164,WA
1983,Oct,13.795231148372675,merra2,14.225020841353022,WA
1984,Oct,10.21374976794326,era5,13.896994535519125,WA
1984,Oct,11.437700993034333,merra2,14.043596247128804,WA
1985,Oct,10.781812240122244,era5,13.860912328767125,WA
1985,Oct,11.974579624318869,merra2,13.983983169934186,WA
1986,Oct,14.504951565375716,era5,13.948087671232877,WA
1986,Oct,16.79759884075167,merra2,14.070703745238596,WA
1987,Oct,16.3796731633987,era5,14.103098630136987,WA
1987,Oct,18.567843789689245,merra2,14.201963471373444,WA
1988,Oct,15.96279133313975,era5,14.130606557377048,WA
1988,Oct,18.18409135995273,merra2,14.293686397951754,WA
1989,Oct,12.479706602765859,era5,14.015531506849316,WA
1989,Oct,13.906346870011692,merra2,14.15040022877588,WA
1990,Oct,10.716021096831605,era5,14.248380821917808,WA
1990,Oct,11.766400528642396,merra2,14.3480086891158,WA
