Region,Month,Slope_5th,Slope_50th,Slope_95th,Intercept_5th,Intercept_50th,Intercept_95th
LA,Oct,0.8940160819574566,1.7941175240536684,2.7915777824043033,19.76213662189213,20.00463234823394,20.300253304315348
LA,Sep,1.0414277823140952,1.9983630348914323,2.9315722354930513,25.101789157110844,25.33966737534889,25.573216341147717
MA,Apr,-0.15333039461297376,0.9631945841229612,2.1809490383132926,7.126156489247131,7.378366454358979,7.658714876888066
MA,Aug,1.7218960119437015,2.5893968862108356,3.405423074731114,20.889751618620615,21.10156313491083,21.333998967345295
MA,Dec,0.18877574696581467,2.183421357436198,4.8429855830634985,-1.1500578254305909,-0.5110790669204412,0.07839701154089697
MA,Feb,-1.1037839994562744,1.647912812211501,3.8646405675897015,-3.2347408336976535,-2.57851472055786,-2.040041339930742
MA,Jan,0.9567721062844234,2.862708688726467,5.051059607722866,-4.394261979911549,-3.7658561062176115,-3.1953134449661262
MA,Jul,1.0408558348905483,2.0728566395793386,3.0173710527603808,21.505945923669866,21.784297484196394,22.089725055177244
MA,Jun,0.2883588036012216,1.2863980279622322,2.1945425671392482,18.194833258860463,18.455892088993195,18.692625991670564
MA,Mar,-0.2553363711087142,1.416657704091188,3.159907795637545,0.9844994470460073,1.3673699906630474,1.8082198291394753
MA,May,7.248610649569526e-05,0.9433866985911283,2.1390050229322917,13.063282723132282,13.373627320161411,13.676788065825727
MA,Nov,-0.6583031469830674,0.8948913720473672,2.4070742627478623,4.651431851523342,5.005530447242863,5.338983184557892
MA,Oct,1.4562873654288868,2.553162295241944,3.6753996357282537,10.440041376618796,10.743657411954754,11.032132899774602
MA,Sep,1.9722811430250364,2.6442741563898675,3.3704314206123605,16.855508880959572,17.054018240238523,17.257704958717397
MD,Apr,0.49653626508156884,1.725583256813202,2.9755388548613766,11.305791599224307,11.626596443887241,11.909011643843973
MD,Aug,1.0917871450385088,1.9778723226725172,2.8426005757496866,23.781274894162237,24.02306366505738,24.27292082096999
MD,Dec,-0.116281726499538,1.9850337600157002,4.426980920546691,2.3631746412718373,2.9300538694112728,3.5374915548983736
MD,Feb,-0.9384129610174303,1.5541561618180413,3.3854921756738814,1.1100168272303732,1.642297770934172,2.1386236504237157
MD,Jan,0.5606242959884794,2.5338838824502243,4.624993268178227,-0.26303211398765225,0.2853178849976322,0.796363707651873
MD,Jul,0.6892689798811426,1.6107508325506619,2.4814372538373,24.650667592218138,24.922773919859186,25.18020696289571
MD,Jun,0.8031449666871817,1.532165852876528,2.35642809748226,21.902319436115395,22.1107413492468,22.319957529670244
