Region,Month,Pooled_Intercept,Intercept_SE,Pooled_Slope,Slope_SE,Slope_p
AK,Apr,-1.7645283775809535,0.2767931142090704,3.846151329672279,1.147857246635285,0.013155410382166055
AK,Aug,13.202270219872553,0.18491893392115066,1.0381920510685372,0.5949309716818486,0.9488143465115615
AK,Dec,-13.580134135214296,0.4307691914992794,1.336173196989218,1.6686375489136174,0.8403344633049543
AK,Feb,-12.611036334078086,0.4756114916121086,3.2677490999404006,2.0869111715679,0.27719002003261717
AK,Jan,-15.15877827477956,0.5876150025339992,1.2892185984327342,2.347031809182661,0.9019270386827505
AK,Jul,15.575989939044632,0.17446041618879654,0.6753504285830843,0.600906972539671,0.5890136426038888
AK,Jun,13.618283838916126,0.15292073055135158,1.677639314333664,0.5862632406212618,0.24773766910420392
AK,Mar,-8.81925164618945,0.39324212088328103,0.9374835057266989,1.5355153940937272,0.9675241494062374
AK,May,6.70747346648015,0.24730970076958184,3.9170905689664943,0.7893406384843213,0.0002193644988981447
AK,Nov,-10.560406864387714,0.38448765603896834,3.5121312218271568,1.2307693833525615,0.0412402558969478
AK,Oct,-1.5295174990679627,0.2699134545414006,5.625112806237898,0.8667671248790929,9.499316289129922e-08
AK,Sep,7.709035460877918,0.22520820142314785,2.4840999860383395,0.892418579421431,0.09631066609845207
AL,Apr,23.281145461056717,0.21438694927689803,1.4599259372443794,0.7599894264544876,0.5450633054415677
AL,Aug,32.26159919328193,0.21738624590954866,0.6367123523121861,0.6626283832650048,0.5835185586512959
AL,Dec,13.995621453340148,0.32470574661181884,2.7516982429228243,1.4482539629912665,0.22646151242828605
AL,Feb,14.8242826717965,0.3125339256669945,1.6394070760600001,1.338895873729588,0.6329612995310043
AL,Jan,12.369219499476698,0.305702359273994,2.080703307679382,1.193920877712958,0.3653744687431135
AL,Jul,32.320501600654076,0.19830824248743192,0.3931419387434416,0.7133740824016558,0.39494324403190917
AL,Jun,31.125607663964605,0.19616787632917895,0.8713458692379648,0.7460794363868328,0.8630914245952996
AL,Mar,19.206460243476826,0.26923835360483195,1.8674657229216314,0.8735766338176985,0.3207076530271493
AL,May,27.449943918920987,0.17059411217247117,1.0631760148364668,0.6074079005451493,0.9171620410593961
AL,Nov,18.695058311658656,0.26293410794179395,1.12154412886319,1.0724913906216247,0.9097699099439829
AL,Oct,24.5274770852479,0.21690548503560644,2.1158809636022595,0.826978654476404,0.17722561459941533
AL,Sep,29.72662193879709,0.2254606112985151,2.15654629383644,0.8610899033582601,0.17923341265387682
AR,Apr,21.866637446684077,0.22111355933611143,0.6845923053823756,0.7851088122671517,0.6878771828396228
AR,Aug,32.902459518466685,0.2939448023894475,-0.3975907863669454,0.9591915346596608,0.14510235988353992
AR,Dec,10.726760245392857,0.36923653928487016,3.1808953757718195,1.4286163572048518,0.12686579392874076
AR,Feb,11.707218013412808,0.38685206643529363,0.29656959807049027,1.6863956892490395,0.676590189137962
AR,Jan,9.182525358495015,0.3315461673872156,2.4822266240847184,1.0947248497514084,0.17574536050975587
AR,Jul,32.91879810874262,0.26720039827920705,0.09447773807619689,0.8764755741785211,0.3015382332657053
AR,Jun,30.658513197972194,0.20772552898304744,1.533858153191172,0.7831428948552567,0.49543703264342387
AR,Mar,17.050211989889956,0.2837362742042151,1.2665465146080537,0.9951139853746913,0.7888107334861214
AR,May,26.112646213894838,0.20518596381175866,0.5346865351334779,0.7306717466089948,0.5242357819577581
AR,Nov,16.130663976449988,0.30441439265508535,1.913774786488693,1.1722927213733365,0.435698995547563
AR,Oct,22.958623043020125,0.2134350978000955,1.3921550364379913,0.9095334201525737,0.6663515510114788
AR,Sep,29.188044991939744,0.2791959891174225,2.1425841948195417,0.9175170712898707,0.21302142121044865
AZ,Apr,22.77022986412767,0.2864187115200153,1.4182658952293519,1.0132792100006676,0.6797645497221203
AZ,Aug,33.01103955158493,0.19443864341682826,1.9491016061266109,0.8591916398186219,0.2693135161116267
AZ,Dec,11.758866612983802,0.23664005995873166,1.2510297829992076,0.8778919144724358,0.7749193924034978
AZ,Feb,14.386112961660391,0.30734629646090145,1.1517026243008452,1.2343721995150627,0.9021873884226617
AZ,Jan,12.116053190342017,0.2817359379193788,1.3871901585322852,1.0509572678711667,0.7125625824563182
